#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
EM|WAD07|47.266998|-119.935997|463.1|Crater Lake, WA, USA|2007-07-18T00:29:18.0000|2007-08-07T15:57:33.0000
EM|WAD08|47.201|-118.960999|442.3|Moses Lake, WA, USA|2007-07-06T21:28:43.0000|2007-07-27T19:22:26.0000
EM|WAD09|47.227001|-118.057999|581.0|Hercules Ranch, WA, USA|2007-07-07T21:55:38.0000|2007-07-27T16:41:24.0000
EM|WAD10|47.060001|-117.307999|778.8|Steptoe Butte, WA, USA|2007-07-10T23:45:55.0000|2007-07-31T19:06:42.0000
EM|WAE03|46.553001|-123.641998|139.2|Nallpee, WA, USA|2007-08-08T01:28:13.0000|2007-08-27T19:59:17.0000
EM|WAE04|46.537998|-122.665001|191.7|Salkum, WA, USA|2007-08-09T01:17:24.0000|2007-08-29T16:12:40.0000
EM|WAE05|46.528|-121.791|288.1|Cora Bridge, WA, USA|2007-07-25T00:17:21.0000|2007-08-14T22:57:37.0000
EM|WAE06|46.561001|-120.851997|744.9|Cowiche Mtn, WA, USA|2007-07-26T00:25:12.0000|2007-08-14T18:27:00.0000
EM|WAE07|46.514999|-119.912003|582.1|Baynaud Ranch, WA, USA|2007-07-02T23:47:39.0000|2007-07-25T16:40:09.0000
EM|WAE08|46.617001|-119.121002|230.8|Bailie Ranch, WA, USA|2007-07-17T01:16:46.0000|2007-08-04T23:13:47.0000
EM|WAE09|46.474998|-118.056|415.6|Mead Ranch, WA, USA|2007-07-08T23:27:12.0000|2007-07-29T22:08:08.0000
EM|WAE10|46.611|-117.142998|848.4|Bald Butte, WA, USA|2007-07-09T21:16:27.0000|2007-07-29T18:10:04.0000
EM|WAF04|45.93|-122.453003|226.1|Amboy, WA, USA|2007-08-10T00:16:00.0000|2007-08-31T23:00:27.0000
EM|WAF05|45.851002|-121.464996|508.6|White Salmon, WA, USA|2007-08-15T01:10:36.0000|2007-09-03T23:25:37.0000
EM|WAF06|45.851002|-120.643997|652.8|Goldendale, WA, USA|2007-08-14T01:10:10.0000|2007-09-03T21:02:19.0000
EM|WAF07|45.952|-119.919998|252.0|Peterson Ranch, WA, USA|2007-07-05T23:27:26.0000|2007-07-25T20:44:38.0000
EM|WID39|46.91|-90.908|308.1|Frog Creek, WI, USA|2012-08-20T19:59:28.0000|2012-09-13T19:20:23.0000
EM|WIE38|46.509998|-91.568001|355.1|Brule River, WI, USA|2011-09-24T16:59:31.0000|2011-11-03T14:35:52.0000
EM|WIE38|46.51|-91.568|360.4|Brule River, WI, USA|2012-05-09T16:57:58.0000|2012-06-06T14:50:49.0000
EM|WIE39|46.411999|-90.463997|425.6|Casey Sag, WI, USA|2011-09-26T16:58:29.0000|2011-10-17T18:06:39.0000
EM|WIF37|45.915001|-92.622002|289.0|Knowles Forest, WI, USA|2011-09-20T17:22:07.0000|2011-10-12T16:33:59.0000
EM|WIF38|45.943001|-91.776001|340.5|Gull Creek, WI, USA|2011-10-03T19:15:38.0000|2011-10-28T18:20:47.0000
EM|WIF39|45.841999|-90.735001|439.7|Flambeau River, WI, USA|2011-09-25T15:59:13.0000|2011-10-28T20:13:49.0000
EM|WIF40|45.851002|-90.012001|491.0|Minocqua Forest, WI, USA|2011-09-27T18:04:20.0000|2011-10-18T14:20:29.0000
EM|WIF41|45.758|-88.979|522.6|Argonne Forest, WI, USA|2012-08-11T18:15:49.0000|2012-09-11T20:18:42.0000
EM|WIF42|45.684|-88.037|322.0|Pemebonwon, WI, USA|2012-08-08T17:11:22.0000|2012-09-11T17:11:53.0000
EM|WIG38|45.291|-92.049004|385.4|Silver Creek, WI, USA|2011-09-28T18:58:10.0000|2011-10-09T04:00:30.0000
EM|WIG39|45.243999|-91.261002|362.0|Cranberry Creek, WI, USA|2011-09-29T16:54:53.0000|2011-10-29T16:38:27.0000
EM|WIG40|45.285|-90.065002|472.3|Lemke Creek, WI, USA|2011-10-07T19:47:27.0000|2011-10-29T14:06:41.0000
EM|WIG41|45.11|-89.368|453.0|Pine River, WI, USA|2012-08-10T21:46:19.0000|2012-09-12T14:37:25.0000
EM|WIG42|45.046|-88.247|268.4|Maple Valley, WI, USA|2012-08-07T17:04:55.0000|2012-09-11T15:04:02.0000
EM|WIG43|44.999|-87.174|182.6|Solitude Nature Preserve, WI, USA|2012-08-06T17:44:00.0000|2012-08-24T19:17:28.0000
EM|WIH38|44.588|-92.334|208.9|Rush River, WI, USA|2012-05-22T19:40:31.0000|2012-06-12T18:44:43.0000
EM|WIH39|44.634|-91.388|316.1|Clear Creek, WI, USA|2012-05-01T17:10:46.0000|2012-05-25T20:10:53.0000
EM|WIH40|44.535|-90.536|321.4|Jack Creek, WI, USA|2012-05-06T18:23:54.0000|2012-05-31T15:21:46.0000
EM|WIH41|44.427|-89.403|356.9|Standing Rock, WI, USA|2012-08-02T17:10:00.0000|2012-09-12T16:48:39.0000
EM|WIH42|44.462|-88.511|230.4|Wolf River, WI, USA|2012-07-26T16:51:31.0000|2012-08-31T21:13:43.0000
EM|WIH43|44.466|-87.614|219.8|Kewaunee River, WI, USA|2012-08-05T16:06:58.0000|2012-08-24T16:15:42.0000
EM|WII40|43.855999|-90.613998|333.2|Moore Creek, WI, USA|2011-10-04T17:55:41.0000|2011-10-20T15:33:37.0000
EM|WII41|43.899|-89.57|295.8|Lawrence Creek, WI, USA|2012-07-30T16:56:08.0000|2012-08-08T15:50:40.0000
EM|WII42|43.835|-88.805|286.1|Riggs Park, WI, USA|2012-07-25T16:51:00.0000|2012-09-03T12:18:57.0000
EM|WII43|43.661|-87.738|184.8|Kohler Park, WI, USA|2012-07-28T17:16:50.0000|2012-08-24T23:44:58.0000
EM|WIJ40|43.156|-90.902|294.1|Kickapoo River, WI, USA|2012-05-10T17:27:44.0000|2012-05-30T19:25:37.0000
EM|WIJ41|43.205|-89.826|221.7|Mazomanie Bottom, WI, USA|2012-07-31T15:32:48.0000|2012-09-23T18:25:25.0000
EM|WIJ42|43.144|-88.881|241.6|Faville Prairie, WI, USA|2012-08-02T21:06:02.0000|2012-09-02T03:53:18.0000
EM|WIJ43|42.885|-87.984|219.7|Root River, WI, USA|2012-08-01T17:29:10.0000|2012-09-10T13:38:38.0000
EM|WIK41|42.536|-90.041|292.8|Trout Brook, WI, USA|2012-09-09T17:59:03.0000|2012-09-25T14:12:53.0000
EM|WIK42|42.52|-89.274|230.8|Avon Bottom, WI, USA|2012-08-02T16:16:32.0000|2012-09-07T15:16:06.0000
EM|WVN53|39.935001|-80.593002|386.3|Irish Ridge, WV, USA|2016-08-09T18:05:34.0000|2016-08-18T17:17:31.0000
EM|WVN54|39.613998|-79.824997|666.1|Snake Hill, WV, USA|2016-04-27T20:33:05.0000|2016-05-18T14:38:22.0000
EM|WVN56|39.492001|-78.319|400.4|Cacapon Park, WV, USA|2016-04-28T22:47:21.0000|2016-05-18T19:08:30.0000
EM|WVO53|39.216999|-81.116997|332.2|North Bend Park, WV, USA|2016-04-23T22:06:49.0000|2016-05-16T14:59:31.0000
EM|WVO54|39.039001|-80.070999|541.3|Audra Park, WV, USA|2016-04-22T19:12:22.0000|2016-05-16T18:53:36.0000
EM|WVO55|39.129002|-79.346001|991.6|Canaan Valley, WV, USA|2016-04-25T22:13:06.0000|2016-05-14T05:25:17.0000
EM|WVP52|38.728|-82.041|272.6|CHEIF CORNSTALK, WV, USA|2015-11-01T18:01:10.0000|2015-11-09T21:08:32.0000
EM|WVP53|38.646999|-81.403999|273.3|Droddy Hollow, WV, USA|2016-08-07T19:35:03.0000|2016-08-27T16:24:51.0000
EM|WVP54|38.416|-80.448997|924.2|Monongahela Forest, WV, USA|2016-08-08T18:45:55.0000|2016-08-27T20:17:47.0000
EM|WVQ52|38.051|-82.319|358.4|East Lynn Lake, WV, USA|2015-10-17T19:00:00.0000|2015-11-05T15:53:01.0000
EM|WVQ53|37.97|-81.454|459.8|Laurel Branch, WV, USA|2015-10-16T23:13:20.0000|2015-11-05T20:07:22.0000
EM|WVQ54|37.903|-80.702003|780.2|Meadow River, WV, USA|2016-08-06T17:36:22.0000|2016-08-25T17:02:13.0000
EM|WVR53|37.391|-81.868|435.3|Sourdough Ridge, WV, USA|2015-10-19T22:33:46.0000|2015-11-06T15:11:20.0000
EM|WYG21|44.966|-107.182999|1231.4|Ranchester, WY, USA|2009-08-03T02:56:34.0000|2009-08-18T19:56:53.0000
EM|WYH18|44.675999|-109.665001|2213.7|Dead Indian, WY, USA|2009-06-27T22:36:19.0000|2009-07-27T22:26:23.0000
EM|WYH19|44.549|-108.864998|1170.1|Cody, WY, USA|2009-06-25T22:23:06.0000|2009-07-25T17:59:32.0000
EM|WYH20|44.499001|-108.024002|1241.1|Grey Bull, WY, USA|2009-06-25T10:27:40.0000|2009-07-25T21:09:39.0000
EM|WYH21|44.491001|-106.828003|1513.9|Buffalo, WY, USA|2009-08-01T22:50:53.0000|2009-08-24T20:23:03.0000
EM|WYH22|44.773998|-106.268997|1269.8|Buffalo Creek, WY, USA|2018-05-27T20:03:02.0000|2018-06-11T16:42:25.0000
EM|WYH23|44.721001|-105.549004|1187.1|Horse Creek, WY, USA|2018-06-12T20:38:59.0000|2018-06-25T21:39:49.0000
EM|WYH24|44.757999|-104.406998|1244.4|Black Hills, WY, USA|2018-06-04T23:33:40.0000|2018-06-29T22:17:43.0000
EM|WYI17|43.921001|-110.573997|2136.8|Grand Teton, WY, USA|2009-07-13T22:17:15.0000|2009-08-04T19:41:33.0000
EM|WYI18|43.692001|-109.615997|2461.8|Dubois, WY, USA|2009-06-23T22:05:56.0000|2009-07-18T22:13:26.0000
EM|WYI19|43.894001|-108.799004|1945.8|Grass Creek, WY, USA|2009-06-22T00:40:20.0000|2009-08-04T16:54:20.0000
EM|WYI20|43.946999|-108.148003|1333.0|Worland, WY, USA|2009-06-21T20:41:44.0000|2009-07-18T00:07:31.0000
EM|WYI21|43.971001|-107.250999|1746.2|Ten Sleep, WY, USA|2009-07-27T07:26:00.0000|2009-09-11T16:36:30.0000
EM|WYI22|44.013|-106.300003|1416.4|Goble Draw, WY, USA|2018-06-13T22:49:22.0000|2018-07-10T21:02:24.0000
EM|WYI23|44.094002|-105.704002|1480.2|Caballo Draw, WY, USA|2018-05-31T19:41:59.0000|2018-06-14T17:01:07.0000
EM|WYI24|44.146999|-104.633003|1354.1|Pine Creek, WY, USA|2018-06-21T20:46:41.0000|2018-07-16T18:21:08.0000
EM|WYJ17|43.269001|-110.639999|1996.0|Hoback, WY, USA|2009-06-04T21:54:33.0000|2009-06-28T22:44:14.0000
EM|WYJ18|43.303001|-109.955002|2680.9|Mosquito Lake, WY, USA|2009-07-13T00:58:30.0000|2009-08-03T19:39:24.0000
EM|WYJ19|43.233002|-108.889999|1719.1|Fort Washaki, WY, USA|2009-06-12T18:51:27.0000|2009-07-12T00:04:10.0000
EM|WYJ20|43.308998|-108.085999|1513.4|Shoshoni, WY, USA|2009-06-18T22:18:50.0000|2009-07-16T19:09:50.0000
EM|WYJ21|43.297001|-107.227997|2065.8|Arminto, WY, USA|2009-07-23T22:23:20.0000|2009-08-16T21:03:53.0000
EM|WYJ22|43.339001|-106.610001|1624.6|Antelope Springs, WY, USA|2018-05-25T20:04:48.0000|2018-06-14T05:03:37.0000
EM|WYJ23|43.415001|-105.625999|1572.3|Macken Draw, WY, USA|2018-06-28T19:44:36.0000|2018-08-11T16:53:45.0000
EM|WYJ24|43.555|-104.763|1346.6|Lodgepole Creek, Wy, USA|2018-07-13T22:49:29.0000|2018-07-28T16:26:27.0000
EM|WYK17|42.766998|-110.500999|2517.1|Big Piney, WY, USA|2009-06-03T21:15:15.0000|2009-06-29T01:33:50.0000
EM|WYK18|42.695999|-109.651001|2218.2|Boulder, WY, USA|2009-06-07T22:59:34.0000|2009-07-07T23:33:47.0000
EM|WYK19|42.720001|-108.723|1855.6|Lander, WY, USA|2009-06-09T20:36:01.0000|2009-07-06T02:09:21.0000
EM|WYK20|42.696999|-108.033997|2094.7|Sweetwater, WY, USA|2009-06-17T21:54:36.0000|2009-08-02T23:05:53.0000
EM|WYK21|42.676998|-107.136002|2119.6|Dry Creek, WY, USA|2009-07-22T22:01:44.0000|2009-08-06T12:11:52.0000
EM|WYK22|42.705002|-106.503998|1691.9|Eagles Ridge, WY, USA|2018-05-21T22:18:40.0000|2018-06-14T21:17:11.0000
EM|WYK23|42.779999|-105.755997|1624.5|Brighton Canyon, WY, USA|2018-05-24T19:43:54.0000|2018-06-15T00:30:35.0000
EM|WYK24|42.851002|-104.745003|1526.7|Horseshoe Hills, WY, USA|2018-06-06T19:31:16.0000|2018-06-22T20:33:41.0000
EM|WYL17|42.137001|-110.547997|2330.9|Kemmerer, WY, USA|2009-06-05T22:47:36.0000|2009-06-29T20:11:35.0000
EM|WYL18|42.146999|-109.667999|2093.2|Farson, WY, USA|2009-06-06T20:56:22.0000|2009-06-29T23:09:14.0000
EM|WYL19|42.134998|-108.874001|2302.0|Bar X, WY, USA|2009-06-08T22:32:13.0000|2009-07-05T23:10:20.0000
EM|WYL20|42.112|-107.974998|2108.5|Jeffrey City, WY, USA|2009-06-11T20:36:37.0000|2009-07-05T18:39:10.0000
EM|WYL21|42.077999|-107.188004|2061.2|Rawlings, WY, USA|2009-07-21T20:27:41.0000|2009-08-18T17:56:39.0000
EM|WYL22|42.215|-106.580002|2637.0|Q Creek, WY, USA|2018-05-23T22:09:28.0000|2018-06-03T17:15:00.0000
EM|WYL23|42.229|-105.624001|2451.2|Esterbrook, WY, USA|2018-06-24T19:42:45.0000|2018-07-19T07:42:45.0000
EM|WYL24|42.321999|-104.750999|1405.6|Guernsey Reservoir, WY, USA|2018-05-12T19:48:36.0000|2018-05-26T17:55:48.0000
EM|WYM17|41.487999|-110.702003|2175.1|Little Hogback, WY, USA|2011-07-22T19:20:24.0000|2011-08-13T16:28:30.0000
EM|WYM18|41.502998|-109.803001|1938.1|Meadow Springs, WY, USA|2011-07-18T18:19:36.0000|2011-08-15T14:21:13.0000
EM|WYM19|41.537998|-109.059998|1986.1|South Baxter Basin, WY, USA|2011-07-13T15:40:55.0000|2011-08-07T15:04:54.0000
EM|WYM20|41.479|-108.203003|2161.4|Barrel Springs Draw, WY, USA|2011-07-13T22:03:12.0000|2011-08-07T17:43:28.0000
EM|WYM21|41.443001|-107.419998|2247.6|Littlefield Creek, WY, USA|2011-07-17T17:02:53.0000|2011-08-18T08:11:42.0000
EM|WYM22|41.451|-106.556999|2716.5|Kennaday Peak, WY, USA|2018-08-03T20:59:56.0000|2018-09-13T21:55:45.0000
EM|WYM23|41.598|-105.663002|2161.9|Diamond Lake, WY, USA|2018-05-15T20:23:41.0000|2018-05-28T16:29:54.0000
EM|WYM24|41.546001|-105.074997|2031.6|North Bear Creek, WY, USA|2018-06-03T20:30:07.0000|2018-06-20T23:04:04.0000
EM|WYM25|41.599998|-104.227997|1494.5|Fourmile Draw, WY, USA|2018-06-15T21:28:13.0000|2018-06-29T16:59:23.0000
EM|WYYS1|44.717999|-110.638|2423.4|Norris, WY, USA|2009-07-14T21:58:53.0000|2009-08-05T21:14:56.0000
EM|WYYS2|44.396|-110.577003|2398.9|Grant Village, WY, USA|2009-07-15T22:43:28.0000|2009-08-20T00:17:06.0000
EM|WYYS3|44.561001|-110.315002|2387.7|Fishing Bridge, WY, USA|2009-08-20T01:55:41.0000|2009-09-17T20:04:21.0000
